image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000184321.jpg,0.5199999809265137,0.5199999809265137,0.5011426210403442,0.029608149081468582,0.0,0.0
000000184324.jpg,0.5199999809265137,0.5199999809265137,0.5011330842971802,0.029597124084830284,0.0,0.0
000000184338.jpg,0.5199999809265137,0.5199999809265137,0.5011311173439026,0.029620487242937088,0.0,0.0
000000184384.jpg,0.5199999809265137,0.5199999809265137,0.5011335611343384,0.02961881086230278,0.0,0.0
000000184400.jpg,0.5199999809265137,0.5199999809265137,0.5011292695999146,0.029594948515295982,0.0,0.0
000000184611.jpg,0.5199999809265137,0.5199999809265137,0.5011498332023621,0.02961997501552105,0.0,0.0
000000184762.jpg,0.5199999809265137,0.5199999809265137,0.5011380910873413,0.029644297435879707,0.0,0.0
000000184791.jpg,0.5199999809265137,0.5199999809265137,0.5011166930198669,0.029602056369185448,0.0,0.0
000000184978.jpg,0.5199999809265137,0.5199999809265137,0.5011025667190552,0.02957690693438053,0.0,0.0
000000185157.jpg,0.5199999809265137,0.5199999809265137,0.5011067986488342,0.029607834294438362,0.0,0.0
000000185250.jpg,0.5199999809265137,0.5199999809265137,0.5011336207389832,0.0296238511800766,0.0,0.0
000000185292.jpg,0.5199999809265137,0.5199999809265137,0.5011070370674133,0.029581159353256226,0.0,0.0
000000185409.jpg,0.5199999809265137,0.5199999809265137,0.501119077205658,0.029621610417962074,0.0,0.0
000000185472.jpg,0.5199999809265137,0.5199999809265137,0.5011200904846191,0.029589135199785233,0.0,0.0
000000185473.jpg,0.5099999904632568,0.5099999904632568,0.5011764764785767,0.02967868559062481,0.0,0.0
000000185599.jpg,0.5199999809265137,0.5199999809265137,0.5011233687400818,0.029644055292010307,0.0,0.0
000000185802.jpg,0.5199999809265137,0.5199999809265137,0.5011152029037476,0.029592331498861313,0.0,0.0
000000185890.jpg,0.5199999809265137,0.5199999809265137,0.5011547207832336,0.029632454738020897,0.0,0.0
000000185950.jpg,0.5199999809265137,0.5199999809265137,0.5011110305786133,0.029566125944256783,0.0,0.0
000000186042.jpg,0.5199999809265137,0.5199999809265137,0.5011258125305176,0.029597967863082886,0.0,0.0
